uuid,x,y
uuid:a7517678-7120-45f6-973e-248de17998be,-2.2416227,-1.2075094
uuid:177d24f2-70c5-4e72-abb0-7a9e635c7b30,1.024505,2.189093
uuid:d494a760-da2a-4fe6-9218-10ef6aba2c52,-2.8537056,4.87292
uuid:8da6199f-cf46-456a-992b-3831ee3310df,6.0085835,-2.4615464
uuid:a7446a0a-4c29-4c68-bbe2-273f68f85ed7,3.0857356,1.8895329
uuid:1b6c1430-42b6-4630-8fa8-4f0eb9e8e280,8.755484,-0.9914753
uuid:4dabc07e-47c5-43f4-954e-48bd9f075b10,-1.9003987,4.480138
uuid:d2ffe4d1-219e-4965-a6b4-debb900ded4c,1.4786063,-0.66252345
uuid:5f83e013-a24a-4e85-9034-d87c3e7cf207,-7.7628746,3.8799634
uuid:270ea312-4b37-4c00-84f1-ac637cdfc9d0,1.3209754,-4.8538914
uuid:3c7a77bb-e03d-4b21-9af8-d297128e4314,-1.7305878,8.205775
uuid:0088dfe8-1505-42f4-b844-8af1a2e4e40f,2.8602297,1.7391956
uuid:52874750-4eab-4974-8a42-8da5b700adff,-6.2734327,-0.6583553
uuid:bb91b0cf-9ce5-4470-a326-b61885d34988,-5.49334,1.4867452
uuid:481bd302-cbc4-4e00-a674-27c8241169ce,-2.8816555,-2.050496
uuid:463b238c-e4e1-41f2-b75a-a2ba4eb1c115,-5.1019287,2.0888538
uuid:3642b56d-9767-494e-a43b-6e0033824134,4.281627,3.4597564
uuid:efbb9305-23d2-4198-a403-be651df826e5,-0.86212325,-3.7792313
uuid:f8b25d74-26fc-4f06-b8b6-3a96775d44c4,-3.7671728,-0.7758787
uuid:01f0fe35-f0a8-4fec-85d1-b6c3fe2f099a,3.804516,3.1775148
uuid:b5582259-6b9f-47bd-97dd-e8e68db3b955,-1.6091859,6.7917747
uuid:67cf1df5-f3fe-412b-9104-f717066bb0ac,-2.2061708,5.9917164
uuid:5492bdad-daca-4f51-97c9-73119ffa0d5a,-5.7744417,2.2370915
uuid:c6e9b32e-9a71-4a77-9be8-2932f2634be6,-1.6383553,6.7665024
uuid:7c379587-f72c-43ad-b49b-652b4662bdbd,-2.829892,5.7083373
uuid:56e10d4e-8f9a-496f-84be-f0ba23d77f08,0.18294846,-3.0373695
uuid:7c7365b1-720e-4c29-9e5f-49d6b5d8b05c,-2.8157413,5.125511
uuid:e2680fc7-6816-409d-a984-eb5d96624d2f,-2.0151262,6.598216
uuid:67317fff-f3e3-44e4-8e59-51e70782705e,-5.013835,0.115625635
uuid:ac9a05df-7c33-4dae-9d34-5e667e6168ce,1.1169932,-1.0737585
uuid:dcc2005e-c6f3-43ff-b003-4cf3bf1770f3,-4.1394825,-1.3302908
uuid:2874d588-e0ed-4dae-90c4-e1d7ba61ea6c,8.083356,-0.03325789
uuid:b6587681-1d1b-4bed-83e8-e7d0e6c55add,-3.9762337,-2.6400986
uuid:7e3bd82c-13a7-4288-b2cf-61eb67ade287,8.090778,-0.08396606
uuid:c2b555ad-b332-4167-858a-854f9b337fe7,3.1127303,-0.9236068
uuid:47ed8827-ddeb-4c64-b88c-150944ea206f,-1.1504891,4.637534
uuid:36003616-9966-44a4-b4c0-b703d90d5b06,-7.054582,4.3566556
uuid:23472017-09f0-4c47-a993-03dd7670c44c,-2.7934692,4.9627633
uuid:8ddf8741-45f0-46a6-a47d-61a81b955f7d,-0.52672946,6.6788125
uuid:d593c564-acde-4bbf-9162-67e49de1b99e,7.977104,1.3694173
uuid:b759d148-b04e-4225-922e-35f31ce0dd3f,-0.66519696,6.239511
uuid:d0fc7a2d-6582-4c1e-81c0-d0f781e22ea3,-3.6396728,5.02836
uuid:06922dda-db7e-450e-a56d-b0b2a1bd2a8e,-1.0356675,6.119429
uuid:75068a71-57fa-4fea-bb0f-9c39b4215f0d,8.23032,1.2335595
uuid:cac3d280-73f5-432f-967d-9ca5733843ac,-0.9143908,6.072628
uuid:23d53e91-5e4c-4ca3-a7f2-0789f5c90045,-3.6785905,3.8701367
uuid:d26af482-4234-40a2-969f-026d12576225,-0.6372162,-2.1631002
uuid:a63fefd2-1de3-4fb4-8e0b-9c182c76bec9,8.966133,-1.0519618
uuid:cbc316b7-d807-4f68-b4b2-b8a980b5c7be,3.9748952,-2.0511844
uuid:6aef0064-6c15-412a-9f60-7db244ffd1d9,8.430263,-0.6655801
uuid:bcd020e6-b644-467b-8f51-a1a7b05cbcf7,1.613743,5.208414
uuid:cc053964-59f8-4712-90f1-803f08cdc09e,1.5159298,4.848417
uuid:66207884-fb03-4832-a4bc-24380b293149,3.332734,4.727611
uuid:dc34e257-9df7-4d34-a128-8d22f5a10fe7,8.073296,-1.9469758
uuid:c84272da-0784-479b-92fe-804441ab2f41,3.5620177,2.314138
uuid:0e8a5247-483e-4fbd-ba5a-566092e7180f,-8.312091,4.946436
uuid:6bca8fdc-071c-4cf4-951e-1169c732710d,-0.5721842,-2.3364732
uuid:2842785b-080f-4118-9906-44fe07148859,-7.2417455,4.147131
uuid:1d70206a-0678-4a62-9317-cdfc30e21360,3.231763,-4.4033313
uuid:0f9482de-2811-4616-9b71-3fb11373bf02,1.8812394,1.9150103
uuid:455e5db3-5242-42d1-b5a2-13bc3483a3f6,-0.42477843,-2.0603786
uuid:8b8e120e-5821-4b70-9114-c243a55c9f40,-0.25813484,0.10623847
uuid:9da72fb0-25d7-46ff-a58f-8c490524f297,-5.1745176,5.621059
uuid:de8519a2-0f49-471f-9b0f-e10f7df0132b,-1.3081815,4.3157525
uuid:11bd712f-807d-4de7-87bc-fe11778c6819,-2.1138952,5.190187
uuid:90c23afa-b79b-4407-9320-88003c799b3b,6.659598,1.1019136
uuid:91c346c9-facd-44c6-802b-ff9faee374e7,-1.6301222,-4.153605
uuid:316ecccd-d51c-46b4-bd77-c078329f6ba5,2.4541843,4.2767463
uuid:474109be-1350-4262-8a9b-fda07235c99a,4.1136217,-4.109855
uuid:6a20f04f-8668-4681-b07d-22140a85c730,-2.6725836,5.0592775
uuid:da21782a-5592-48ab-98be-2e26471d05fc,3.2260354,6.1648045
uuid:ecdaacee-0d0a-444f-9cae-68c7b03fdb5d,-2.7734783,-0.7316152
uuid:42e70d61-0c0b-477c-a6ed-45d8d7892b19,-4.2992425,-1.670744
uuid:a0b9f0f1-5950-44e4-ae6d-ba9a5999e845,3.5644352,1.5166421
uuid:e35a696f-fc7d-4f16-8819-fe98bb31f0cc,0.7010392,6.357981
uuid:7877947b-acae-40e1-9e5b-b9491c107194,8.341972,-1.9765564
uuid:0b33c55a-1b87-42f6-b204-67927fcdee7c,-1.372555,6.8251333
uuid:c4017bf8-02c8-471d-abb5-627cf069144a,-5.9131174,5.0268865
uuid:b6de3d41-2343-4d17-a596-21d7311ab38e,-0.85013515,6.181066
uuid:7fa0283a-fcf2-42ac-8faf-4de062a1d48e,-1.8574969,-2.2812872
uuid:6cdc286a-af26-4eb1-9eb0-db7a53443ad2,-1.5562576,-2.4843793
uuid:4cf76e79-f38d-47f8-a53c-7affd64c8ffa,-0.899101,6.525889
uuid:fd65092a-4b2e-4310-991e-16f42e452601,-0.19070664,2.2346687
uuid:d5d68d7a-1c30-4594-96bf-a03a8b4b8a8f,-6.075488,-0.35550272
uuid:7576893f-ff65-484e-b32c-3865f4d534ed,0.3906208,-4.4226236
uuid:33bc6c32-bf78-4a99-82a4-f315b21781be,3.0804818,-2.2925935
uuid:efc8b203-0561-49b7-ab90-d2ed8cc27680,-3.322173,-0.80823344
uuid:328a270a-f78a-4d53-b174-21af71078854,-3.6660607,-0.89694375
uuid:ba9b91d4-e1f0-4d10-967e-674e38b4b606,-1.5528457,5.9149756
uuid:6dabdb36-8c2f-4ace-8fd6-e971becab384,4.4356694,6.460035
uuid:f5b5d6a8-529f-4eaa-874d-42f83c0c5d9c,-0.96217775,7.788284
uuid:b53c609b-2741-4376-a64c-8ac22b8f1beb,-2.2954972,6.7257237
uuid:f6849cfb-5124-4e80-bd2c-dd42034687f2,-1.3048755,-2.642728
uuid:16f43a4f-3ac3-4029-9383-10d32fe276ea,-0.092909455,5.007597
uuid:52e745af-2b78-40d2-bef7-2cc6b8ea0a8b,-1.1635019,6.4282365
uuid:f23a5cc0-d2de-4b32-85a0-08941db7d0e7,2.3394296,8.516079
uuid:388624af-33b6-4437-942a-a72e43fdea29,3.819955,2.6413558
uuid:859fb60f-2f9a-4da1-9199-2f7b0e93fbdb,-1.303492,6.4873834
uuid:1953d71e-3d1b-49e7-9109-6c6a626fb80c,-2.2108543,3.2851293
uuid:28ae8fa4-6e9c-4343-aceb-290ede710d7b,4.051483,4.2974806
uuid:100fa01c-cddd-41d6-bd3c-86635b2ebd2f,-0.76091623,-3.3802407
uuid:84af1cde-2887-4538-8f4c-e8d00cc52039,-1.0477251,5.6603045
uuid:156aa284-e3d7-461d-ab4b-4fb4d5fc7116,-4.4791465,-1.9604932
uuid:a5fd26f9-f5de-4d8c-9043-92a92f83dd6c,-5.7244444,-0.58572906
uuid:727a48af-06e8-4d58-8a02-9ffde0d1624e,0.18598267,-4.6264324
uuid:cff6cd3b-a587-42f2-a3ce-e735aebf87ce,-6.0918665,2.7035341
uuid:004841ea-8251-42e2-ab76-b3034dcf03ce,-2.3174753,-1.313769
uuid:b0c3ab72-fe24-4e12-8237-6b3677e47c16,8.312181,-1.1097332
uuid:9f4b921a-be6c-4bb7-b182-fd5575d273ae,2.811963,-4.229602
uuid:70b9c0da-be31-426e-8694-c082a5e36280,3.5299792,6.6943374
uuid:e22d0d2d-80e9-46fc-a785-202581ea28bf,-2.7384384,7.2035594
uuid:f0bc45c5-68e8-4d07-a648-2d5d4afdfe43,-2.017084,5.171325
uuid:9c3829aa-294b-4bed-9b12-70f8f13b01dd,-3.5443585,4.0585065
uuid:cef2b9be-ab4d-4150-8805-e2c0b7f969fb,-4.3893766,-2.3342447
uuid:c083d03e-d7ac-4272-92d2-1c4b5f2239bd,-4.15016,-0.76603293
uuid:e5e044c2-b061-4a70-a8d3-b90bae1969b0,2.9702566,7.033771
uuid:fdf758f2-ea47-44a5-b384-806464750dee,-4.4872236,-2.5036182
uuid:337363b1-20fe-4485-9d73-af3a946f9cc1,-1.4047421,2.0192463
uuid:aa2faab5-d4ad-4630-a8aa-dd1ddbc1a53a,8.4016695,1.5828155
uuid:6a4d23fd-672f-42cb-9631-1a621f35aa36,-1.1644582,6.269033
uuid:81221f03-9d46-4c7c-a5b0-b859a26f7d04,4.113461,1.6538075
uuid:dfe7420f-8504-427e-bbd9-f0f62e973ad1,-0.9695903,5.7874093
uuid:f39a4f38-f129-4e43-bbe4-a9338a425c19,7.249546,2.9024746
uuid:ae808e51-7d9f-464a-a7d6-07703f4240e8,7.9470177,2.1118634
uuid:f352d7fb-5316-448b-ab58-8aeb3a45e8e5,-3.9263191,0.025883298
uuid:702b94e8-903d-4794-8e53-bb5b8da0917a,-2.0746303,0.85317105
uuid:fb0df31f-b531-42a9-9033-b37a1ec9036e,-4.539178,-2.3523245
uuid:d7b7afc0-0075-4961-95be-63f104f3c0f2,-1.6416363,7.626949
uuid:162b3e1e-2f70-4189-be14-55c4cabee15b,0.57691765,4.464751
uuid:923b1803-9c5b-43d8-a087-06fa7798d9a1,-6.224972,2.200941
uuid:edb5deed-74ac-46be-ab5d-29f0b2202989,2.3438504,7.0376067
uuid:6b8f3066-335b-4a78-a4e0-101b3d2acafa,4.820409,-2.5318947
uuid:493f11d4-ac53-441f-9404-273378b1e2b9,0.49903563,2.1605349
uuid:67e9cb50-6128-4028-b3bc-f22efc74d5c9,-8.029289,4.084862
uuid:36c91fac-c3ba-4a8c-acba-8876b6911ea1,-2.5426438,5.4872775
uuid:9c4e589d-417c-43c8-a19a-0632094dce0e,1.1008134,3.3986077
uuid:4e320db2-d1c5-465c-a5a8-ec690a40fb6e,3.3709385,2.769219
uuid:d9018f09-6950-4a16-894d-119cfd0c0269,-1.8197776,5.8896284
uuid:35421e7c-ff9c-4f65-9fc0-e593aa3033c8,8.308616,-1.0872864
uuid:c1cc73e1-da60-4cd8-8929-c33083c667f2,4.7811728,1.4170002
uuid:5eaf4971-67dc-439e-92db-f9e8d4e7342a,7.4794607,1.7933797
uuid:b0e999ee-c575-4a52-85df-325dabd7f70c,8.309656,-0.93683577
uuid:aab01f5b-8555-4507-b123-10e040f5f47b,-1.4166925,-3.9660397
uuid:10920d6d-30e4-42eb-bc76-dd976d9304e8,0.50119865,2.9095895
uuid:360738cd-dfb7-476d-9a04-5ebabce465ec,2.6407697,-2.4789572
uuid:e58ad97c-f886-41b5-bf53-606d0c8ce8b9,-0.34039786,5.9372506
uuid:a007d1db-15c9-4f4e-827a-33e214eb94a0,-1.9170483,5.501955
uuid:0a27485a-e2ed-4360-93cd-d4580224f536,-7.095599,5.655482
uuid:45b88670-a5ef-4472-8c74-ab2cb2557a5e,-2.4507086,4.983804
uuid:b3cbc9d6-644c-4f73-8dbe-54c8b8a53114,3.6231222,4.658849
uuid:22e40445-d543-41f5-854f-7727d02283ff,8.240213,-0.1580625
uuid:f11a4d15-64db-4b4a-b99f-851d3e4e8899,1.2396709,3.1688898
uuid:b24e5eb2-7d3d-4a03-bf9f-a7864828cdf6,-0.6359348,-2.2128668
uuid:3321bfbe-f792-4a3d-b341-5ea9a492a1a8,-3.567703,-2.796354
uuid:9d63c2c2-4693-499e-816f-c63c319ae2c6,4.149042,3.450385
uuid:6df62e42-5ce0-4335-a880-3c1bf040dfd2,8.084768,-0.9527808
uuid:eea931cd-f299-40bd-9fbd-66ed4980422d,6.3201485,-2.845014
uuid:4c621d54-7484-447a-a46a-3d47e8a5bca3,8.764041,-0.9776254
uuid:e00d55d9-ed6a-47de-be62-e0de2894f7de,4.2186804,-4.2124
uuid:d60603b6-62ba-4be9-a54f-ff371228e12a,3.5574799,2.4607544
uuid:c124bdc2-eb3f-4af7-b60d-1fe61b902ba5,-7.572714,5.1659894
uuid:9a99f383-65ad-4e9e-b6f2-bd90a9088df9,1.3028919,0.9502613
uuid:340a1ab8-c9b6-443f-9f7c-122a3b61f4e6,-3.7057421,-2.7905545
uuid:a4deb9a2-c114-4923-ba01-180a1c7d63b4,-0.3735117,6.2363577
uuid:56eeb9a3-11c1-4352-b58b-1cc1b7c08356,0.017671017,7.3294344
uuid:5de06ff0-cc3b-4b7c-af21-bf4f4d0e0383,5.582988,0.38994354
uuid:141e119c-3e0e-4240-91be-b8dba35aa81c,5.0784903,-2.3291614
uuid:49288d66-d7b0-4ee2-a7a0-83720b65d9f5,3.5254524,2.5821617
uuid:54395bcc-4d6c-4384-b2e6-2836dd8a3b2f,-0.5744283,6.930446
uuid:720c2a08-fd25-4a8e-b45b-5a4ac12e970a,3.5619493,3.9779868
uuid:59ac70ba-a3b5-4b6c-8cdb-b8a5c023f60c,-4.990621,1.3677071
uuid:6c1c98dc-aff7-46a2-9dc3-71dd08a348cf,3.8305244,4.0686707
uuid:c320f947-6a68-4e8b-830a-b94b88d3e43f,6.9364777,-1.2624214
uuid:e70eb6cd-4adb-49c1-b656-42e2bc6d39b4,-0.48846337,7.2285895
uuid:2f3acd75-dc92-4116-8284-80d7eed0a095,8.867832,-0.9119826
uuid:c8807f83-8d00-4aeb-a273-617f9834881a,0.80135113,-1.7076693
uuid:daa522c2-57e7-4cd9-8a9f-d3d599ec90ef,-4.420195,1.0185393
uuid:be21c981-c984-41f3-bdaa-1bfb479f5188,-0.21568462,3.4778147
uuid:5f788dc8-e8c8-4e35-a466-0eef5a41c6f4,0.29337588,1.5068287
uuid:46ae6df0-7ccb-476a-a7d9-c757092e76e2,-0.37615392,3.027047
uuid:2effb46f-7ec7-4b38-ad44-377ae17dca56,0.5048367,-3.3220446
uuid:11f0f72d-bd6b-4577-a0e1-8befd6c68142,-0.5574547,-1.7023944
uuid:c68b5aff-b8d9-4351-aa4f-86af6dc547a3,-6.7869596,5.4249825
uuid:72c6b777-5ee6-4515-b481-b7c6be32b8a8,-1.5534916,4.445136
uuid:85a2a343-11cc-4541-91f4-e3a00ab9e8aa,2.856065,1.794961
uuid:3193387b-1def-4382-833f-a63d8851cd82,4.9013386,0.26132143
uuid:7591bcf7-139a-4b6c-b5c1-721c89dc1e38,7.070249,-0.555986
uuid:e3221bb3-e5a1-4059-a1ad-559c75b0086e,-1.0108023,6.4963183
uuid:829b9dca-c959-479b-9562-43fabee80f3d,-3.952607,0.3529922
uuid:894cef9b-daf0-4aa9-a6b2-68508533c331,-5.3107414,5.9167657
uuid:3606603c-9988-4c11-98d8-9192331778a0,-6.26961,2.268323
uuid:98b6d5c5-4116-4809-a95b-fffefd2d15aa,-7.767534,4.45651
uuid:d10b9ac7-97b3-4a88-85aa-50c91937151b,8.186853,1.6444477
uuid:c7f04eaf-af12-4704-a416-e3b5711747e2,-2.1199157,4.1008534
uuid:570f11e6-0e6a-4921-a544-737c9e3d2f28,-2.6132445,7.9985633
uuid:fbb5ed3b-2a5b-4d76-bd56-dbccd9bce569,-0.41114196,6.9936175
uuid:fe76399c-0370-4293-af86-1e6c44dedbd1,3.5044868,4.158158
uuid:e8a2aed9-1ec0-45fe-aa47-c203032821de,-6.4248486,4.074249
uuid:ec523897-4480-438f-8558-a72636b33dbc,-6.0015745,-1.1832728
uuid:a8a7a463-907a-4431-8b01-abed69f4531c,-2.4133775,4.566765
uuid:88a28384-af68-45c7-8488-dc521eae40df,-2.3883588,6.9062934
uuid:e5cdfc4e-8c6b-446b-aa89-c6ec1ec694b1,8.327435,-1.1635498
uuid:97180961-4bec-400d-92a0-08c4bbce6892,-1.713186,-4.367768
uuid:dc5195bb-800b-48ed-bff0-ba8402cf2d3f,2.9368997,3.8412755
uuid:17de3262-b7a3-400b-8fbc-1b0a25d4d957,-2.6773055,-0.98402655
uuid:080eb125-6477-45e0-9f0e-d8bb1621c977,4.2255745,-2.4005127
uuid:abe493a5-49d3-4822-8186-9ed1b15d3eaf,-4.659906,-2.5081258
uuid:90c6b5e6-89a3-42df-b5f4-a030c1d5a919,-1.1588093,6.7503743
uuid:14e291eb-e1b3-4e8f-a8d1-f1723c911d34,0.08228392,3.0856683
uuid:96d22a68-5d51-4258-b4f7-db6b0ed8ea47,-1.5827652,4.8817186
uuid:94deaa3e-49ba-4ed1-b085-91a31eecbfd9,-2.0226772,4.5755963
uuid:142cc52a-6d4e-4ad1-b520-c3ca83b7fe88,-0.14981595,5.9145207
uuid:36f52c52-db13-4238-a84a-5de5d7d4807d,0.088700354,1.5369388
uuid:06252984-bcfd-49a5-9416-69b948bcc0ff,0.99250245,2.0613494
uuid:9dce8601-4175-4a08-8af3-1ca9c2523873,2.6369483,-1.0724487
uuid:1c50497a-d5ef-4315-87d6-0dcc6563d558,-5.415568,-0.32231936
uuid:6ac10891-98d9-4173-9f34-533149664ec0,6.570692,1.127935
uuid:34070bbc-33da-43b5-894d-c554410d2c5c,8.394362,-1.5389315
uuid:fa943f6c-0a13-4b8f-9a8d-4955a757b679,3.3990529,2.703557
uuid:88495091-5ed8-487c-b2a9-a34eef0f0d51,-2.5606039,6.978393
uuid:69d2d334-8653-406b-b63a-fc195021a4d8,-6.2469997,-0.49342984
uuid:344231b2-6191-4548-8f05-5c0579de4813,-0.80268395,-1.5582253
uuid:18c3e965-8417-47c3-80f7-c658cc50c88c,-4.9015656,1.4911627
uuid:3467a3b6-f98d-44e5-a6f3-21efb53d1773,-1.1981717,6.7053676
uuid:b5235d0f-fa37-45ca-a59a-2ad60e88574c,8.18841,1.16094
uuid:77cb46ae-e14a-4b73-a1fc-d26f70301aa1,8.875305,-0.84359854
uuid:806ec550-e6d0-4468-854f-88f0fdbde263,-4.2316546,-2.899679
uuid:bf53169e-2c5c-44b3-8918-7a7b250ff911,-2.8482597,4.8965635
uuid:c9d352ae-b939-4132-b620-b6a78b7522c8,2.1960177,4.08042
uuid:5e790ec1-9a1d-4a8e-b5b2-e11217f43a97,8.114083,1.3675652
uuid:7e5ccc35-774e-41d6-b12a-a502b1960256,-6.1981134,-0.6740686
uuid:48fdbb6c-55fc-463e-b4ab-ef2fd462adce,-0.72257155,-3.2251272
uuid:8448e3c1-de98-49fc-a2b1-e2223641459e,0.4248847,5.638323
uuid:696b986f-00fd-40c2-827e-cf8d6f2ca46e,2.7193902,-2.6521766
uuid:9e2b32fb-278f-4f6f-9a32-91f6f49bc656,-6.247641,-0.6372559
uuid:b019aa93-5ac6-494d-8b4d-df9a601757df,1.1746846,2.768857
uuid:8a2cec76-c744-4f0b-b57e-df22593c88c7,-0.78688455,4.7441697
uuid:532a29a3-bc3c-4755-aec8-fca93902c471,-2.1919117,7.1146283
uuid:5414eab3-9c66-4150-8712-51c3f8e73f16,3.9287617,-0.08862893
uuid:79b1c626-6c05-4dfb-b847-cf58831f0f39,-0.86750036,6.0296407
uuid:0ce7c3f5-e50c-4cef-8601-4924cb1512fa,-1.0825969,6.0635505
uuid:532b0a95-f29d-40f6-9e8c-b8d2a14b109b,-1.2581457,4.503138
uuid:e67a4f78-aa02-4cc0-8617-6109bc4caa01,-1.2981372,4.096126
uuid:77993ffb-82d0-4a1a-95d0-a37d32e098ca,0.6191725,-1.0875736
uuid:f262c218-8801-4425-818f-08726dde5a6c,2.2879784,5.62962
uuid:13ffab18-84c8-4454-941f-aa9d4bb528f9,5.6967807,-2.4364212
uuid:b783f1de-b58b-4a6e-9989-fa9dc90f6286,1.0470167,6.137741
uuid:e94511c6-1be5-414a-8d48-6b198df8967a,3.405299,-0.956711
uuid:a6551ef8-bec9-4e72-98ba-d862814f0f6b,7.7236433,2.1257458
uuid:c01c4bec-84c0-4b15-96b3-51820c1d04c3,8.05553,-1.1850067
uuid:1bca0289-8e6a-4456-a3c4-dde82fba1afb,-0.28034607,2.1571088
uuid:34c24c20-45e6-4aff-be66-c1ce83d01dc6,6.636173,-0.73180664
uuid:2f16f58b-e1a5-44ad-8d82-a7b27fe8b7ea,-2.3279274,4.9469604
uuid:4aa606cc-2584-40a5-89e5-0a8120187d94,1.3576149,3.12081
uuid:5994f04a-aaa6-4601-9ff0-ab6e5c0d3e08,2.2615192,-3.9522927
uuid:6e8f2999-71cf-420b-b5fc-235de3569285,-5.3547783,1.9067727
uuid:0d7c854d-0869-4582-a6b3-9736b7b25d9a,-1.8463238,8.62596
uuid:26c6ce9d-d41a-4ebe-9a8f-9eac7adbf136,-4.696724,5.7503963
uuid:6a588dcd-a388-44d5-84a6-4ad9a2824656,2.094493,2.9442205
uuid:379ee2d0-ee58-4b48-94fb-6845a8a54ede,-2.621916,-4.980821
uuid:b9051218-b13b-4965-ac1c-14ed19905ac1,-4.207856,3.2573566
uuid:4d48d91a-32e3-4d1a-8b29-5fc5caafd6f8,-0.8149166,3.8242946
uuid:67512794-9b10-4ef7-997f-5667bd83fe2d,-6.366184,4.0787983
uuid:e324bf20-cd6a-47a3-8706-841c9a5afb5c,-6.2494574,4.2918954
uuid:04a949ee-c0b8-4dc0-a7bb-ef7e58494f40,-1.8638593,-2.7118487
uuid:cf41d6dd-63ae-42c7-8fab-a666f7b229a7,-6.8958106,3.66507
uuid:636d9620-8a57-4264-ad93-8b35a6168feb,6.0464697,-2.6756325
uuid:286b8b73-5fc3-41dd-87e9-dcdfeabbe261,-7.5671816,3.889676
uuid:cbb63902-4114-4745-a0ee-59a72cc7943e,3.6263583,2.2628825
uuid:23723ed7-9a4b-4d41-b638-d0a7a1838822,6.7232037,0.18660505
uuid:5f2dde60-1dd4-4d5b-99ff-1ea74c52a984,-6.678665,3.9651647
uuid:80d52785-cad9-41f6-ab7b-6df35655fddd,-2.6412075,-4.9949927
uuid:9192b18f-e3ca-4595-ace5-edbcc12f1e06,-2.3941152,-3.4624538
uuid:36494656-b3dc-4e1e-8112-1da2a7faa4d8,-4.8625793,4.097962
uuid:48f7b472-ff93-4b75-9498-34c3913568aa,-3.8378413,4.5710235
uuid:43016fb3-fe75-4dca-8b4a-57c25629bb15,-0.07027505,2.2869859
uuid:d49b9523-e6ff-4820-978f-f8e1b68ed984,-1.9152287,-0.98962516
uuid:8cc9bd39-185f-45a0-8a0b-ec76e0c6324b,-5.4286003,5.591224
uuid:fbb5d74e-4ae5-436d-836c-f8007184dba1,3.8724587,-1.3792133
uuid:2f543698-b871-48ab-beff-9f46d7765ec3,2.1415064,4.3101964
uuid:0da7c09f-c5e7-498b-98bc-491ef8e619f2,-1.9192117,-4.6456823
uuid:8aad1347-aac0-4762-af0e-63617ddeaa91,3.3803546,-4.104319
uuid:4eb79b50-5885-42f7-a7f4-151a068297e3,-5.8207765,2.3655128
uuid:73f1f696-0349-4d79-a7a2-75c38c137473,-4.1393056,-1.0339421
uuid:9763a2a4-e199-4393-a2eb-f7ac7f1dbd78,8.265176,1.7821223
uuid:cdbf56a1-a46c-47ab-8df0-62cda8fbd4e9,7.713513,2.4191563
uuid:770eb833-0801-4b89-b337-d54d2756bcac,1.1206192,2.3457334
uuid:06a139d2-633a-400a-998d-115f9a1922f6,-4.6091766,5.3194065
uuid:6c7c6899-2bac-4b27-90e1-fdecf54fef03,0.4660837,-4.0535054
uuid:9a9feeb7-0026-42e7-ae83-371ffbae7a1e,0.04196605,5.106293
uuid:62019237-e1c6-4da8-ad20-a6ea50e79296,-2.562547,4.92561
uuid:753e6031-115a-4c3d-bcfb-9fdc69ff94c8,4.585573,-1.0837724
uuid:db19baa7-3050-470d-a85c-57cc07b41b06,4.3722363,6.4395437
uuid:d795483c-2255-4ad9-8295-79c134ca1e17,5.222131,-0.47927245
uuid:f42d9d82-ed7f-450d-9c5b-7d34d3ae2725,2.6005845,-0.72838867
uuid:caa1ac85-e122-49c0-b91f-6ded81a300cd,-1.2759576,6.7023892
uuid:cb5b9eff-ff4a-4534-b3f4-e609db85505b,6.367463,2.7306309
uuid:99cfbdfa-f2fd-46ac-a6ba-c91cc9cbb03a,-0.5370618,2.4176495
uuid:b0159b96-9dde-47fd-86dd-661b89e3a04d,4.17245,3.704634
uuid:084e6bca-899e-4b76-b953-596fe411be5b,-0.274757,7.040201
uuid:0e9ecb31-8550-489d-90ad-b7d487ba73c9,-6.8123226,5.469786
uuid:989451eb-85ad-44b2-97ce-237655ea0748,-2.975145,4.8112245
uuid:f43422a6-ef31-4f61-ae7a-f71d3b3c645b,-6.1761665,-0.35987043
uuid:c148088d-5332-42cf-8d4c-f28d8284bf2d,0.87967896,1.8880295
uuid:5cc01f8f-52be-4811-b8ae-fec6e9f74f6b,-6.2814684,-0.2499777
uuid:a62b246b-dad7-419e-b54c-27994cecf936,1.9217395,5.3033757
uuid:0b59e5db-72ee-460e-bad6-63912f5238c0,-2.873613,3.829033
uuid:8ae20a2e-1927-4e7b-bb56-5d4345485ea4,-0.63632464,4.701244
uuid:13f7a08a-06e1-4092-afe6-f1a4ca586881,-1.3609978,6.676495
uuid:bdb428ed-55b5-4d28-888e-5a926dc4e78c,-8.420292,4.6376166
uuid:179262f4-62ff-420d-93ae-b03b2fe5b1ff,-4.3283405,-2.8021164
uuid:b024500d-7fa2-4a62-834d-aaa668661d43,-1.2125436,6.864208
uuid:1e47bbb4-2e7b-4776-b88f-ea86219e3c00,-2.4676478,4.7136726
uuid:5da007ef-1021-46be-98ab-13284dba0505,1.4458048,5.207833
uuid:b70b161d-761c-4bf5-bde6-9f549d23ec30,-1.9525396,7.539772
uuid:98af0ee8-aa7b-4afd-9c62-fe1b0c516ee7,3.8852003,4.697942
uuid:3c0a06cb-527d-4934-b63c-979123d69d47,-4.138522,-1.3647577
uuid:957bfa68-6c98-4d63-af5e-2ca1d824a6c3,-1.7999737,6.3591776
uuid:20117740-0332-4374-b511-0464c2ad81ed,6.9417458,-2.7423482
uuid:7327b412-da7c-40db-b4a3-95073bc913a1,0.6909138,2.63288
uuid:7dbd3653-2ece-4388-852f-32da025fd29c,0.18504958,2.976037
